Employee ID,Leave Details,Leave Type,Leave Reason ID,Leave Start Date,Leave End Date,Number of Leave Days Taken,Leave Status,Leave Balance,Cost of Leave ($),Leave Liability Amount ($),Absenteeism Cost Impact ($)
2456,To serve on a jury as required by law.,Vacation,6,2/15/2024,2/17/2024,2,Approved,12,371.62,371.62,371.62
2456,Annual Leave,Annual,10,9/14/2024,9/23/2024,9,Approved,22,1672.3,1672.3,1672.3
2456,For emergencies or critical family events.,Bereavement,5,1/24/2024,1/28/2024,4,Approved,23,743.24,743.24,743.24
2456,Annual Leave,Annual,3,6/27/2024,7/12/2024,15,Rejected,24,2787.16,2787.16,2787.16
2457,Annual Leave,Annual,6,10/21/2019,11/9/2019,19,Approved,28,3109.16,3109.16,3109.16
2457,Annual Leave,Annual,5,5/26/2020,6/1/2020,6,Rejected,23,981.84,981.84,981.84
2457,To serve on a jury as required by law.,Sick,6,6/16/2020,6/23/2020,7,Rejected,29,1145.48,1145.48,1145.48
2457,Annual Leave,Annual,10,7/2/2020,7/6/2020,4,Approved,12,654.56,654.56,654.56
2457,Annual Leave,Annual,6,12/24/2020,12/27/2020,3,Rejected,18,490.92,490.92,490.92
2457,Annual Leave,Annual,2,10/29/2021,11/5/2021,7,Approved,16,1145.48,1145.48,1145.48
2457,Annual Leave,Annual,10,4/24/2022,4/27/2022,3,Rejected,20,490.92,490.92,490.92
2457,For educational pursuits or exams.,"For personal growth or development, typically unpaid.",4,5/26/2022,6/7/2022,12,Rejected,18,1963.68,1963.68,1963.68
2457,Annual Leave,Annual,2,9/6/2023,9/10/2023,4,Rejected,18,654.56,654.56,654.56
2457,To serve on a jury as required by law.,Sick,6,8/3/2023,8/11/2023,8,Rejected,28,1309.12,1309.12,1309.12
2457,For serious or long-term health issues.,Bereavement,9,10/6/2023,10/16/2023,10,Approved,17,1636.4,1636.4,1636.4
2457,For fathers after the birth of a child.,Vacation,1,2/17/2023,2/26/2023,9,Rejected,14,1472.76,1472.76,1472.76
2457,Annual Leave,Annual,7,2/8/2024,2/15/2024,7,Rejected,24,1145.48,1145.48,1145.48
2457,Annual Leave,Annual,9,6/1/2024,6/11/2024,10,Approved,21,1636.4,1636.4,1636.4
2457,For caretaking responsibilities related to a child.,Sick,2,4/17/2024,4/23/2024,6,Rejected,26,981.84,981.84,981.84
2457,Annual Leave,Annual,6,7/14/2024,7/16/2024,2,Rejected,30,327.28,327.28,327.28
2457,Annual Leave,Annual,3,9/28/2024,9/29/2024,1,Rejected,13,163.64,163.64,163.64
2458,Annual Leave,Annual,8,8/29/2018,9/7/2018,9,Rejected,14,3127.35,4691.02,6254.7
2458,"For personal growth or development, typically unpaid.",Sick,10,2/24/2019,3/15/2019,19,Approved,13,6602.18,9903.27,13204.36
2458,Annual Leave,Annual,2,4/11/2019,4/21/2019,10,Rejected,17,3474.83,5212.25,6949.66
2458,To serve on a jury as required by law.,"For personal growth or development, typically unpaid.",6,1/26/2019,1/29/2019,3,Rejected,25,1042.45,1563.67,2084.9
2458,Annual Leave,Annual,2,12/17/2019,12/23/2019,6,Rejected,19,2084.9,3127.35,4169.8
2458,For emergencies or critical family events.,Sick,5,11/10/2020,11/11/2020,1,Rejected,23,347.48,521.22,694.97
2458,For educational pursuits or exams.,Sick,4,8/20/2020,8/29/2020,9,Approved,23,3127.35,4691.02,6254.7
2458,Annual Leave,Annual,4,11/5/2020,11/10/2020,5,Approved,10,1737.42,2606.12,3474.83
2458,Annual Leave,Annual,7,9/11/2020,9/25/2020,14,Approved,13,4864.76,7297.15,9729.53
2458,Annual Leave,Annual,6,10/18/2020,10/25/2020,7,Approved,13,2432.38,3648.57,4864.76
2458,For serious or long-term health issues.,Sick,9,3/24/2021,4/7/2021,14,Rejected,21,4864.76,7297.15,9729.53
2458,For fathers after the birth of a child.,Vacation,1,7/26/2022,8/1/2022,6,Approved,21,2084.9,3127.35,4169.8
2458,For observing religious holidays.,Bereavement,8,8/21/2022,9/9/2022,19,Rejected,18,6602.18,9903.27,13204.36
2458,For performing public or civic duties.,Sick,7,4/20/2022,5/3/2022,13,Approved,25,4517.28,6775.92,9034.56
2458,For observing religious holidays.,Vacation,8,2/11/2023,2/12/2023,1,Approved,21,347.48,521.22,694.97
2458,For fathers after the birth of a child.,"For personal growth or development, typically unpaid.",1,11/21/2023,12/1/2023,10,Rejected,14,3474.83,5212.25,6949.66
2458,Annual Leave,Annual,6,1/3/2023,1/5/2023,2,Rejected,19,694.97,1042.45,1389.93
2458,Annual Leave,Annual,3,9/5/2024,9/15/2024,10,Approved,12,3474.83,5212.25,6949.66
2458,For educational pursuits or exams.,"For personal growth or development, typically unpaid.",4,6/14/2024,6/17/2024,3,Rejected,19,1042.45,1563.67,2084.9
2458,Annual Leave,Annual,10,5/1/2024,5/10/2024,9,Approved,25,3127.35,4691.02,6254.7
2458,For emergencies or critical family events.,Vacation,5,5/27/2024,6/4/2024,8,Approved,10,2779.87,4169.8,5559.73
2459,"For personal growth or development, typically unpaid.",Vacation,10,12/12/2021,12/20/2021,8,Rejected,18,2410.26,2410.26,2410.26
2459,Annual Leave,Annual,3,6/4/2021,6/10/2021,6,Approved,16,1807.7,1807.7,1807.7
2459,Annual Leave,Annual,6,12/6/2021,12/16/2021,10,Approved,25,3012.83,3012.83,3012.83
2459,For the death of a family member.,Sick,3,9/18/2022,9/22/2022,4,Rejected,28,1205.13,1205.13,1205.13
2459,For fathers after the birth of a child.,Sick,1,9/27/2023,9/29/2023,2,Rejected,25,602.57,602.57,602.57
2459,For the death of a family member.,Sick,3,12/15/2023,12/16/2023,1,Approved,27,301.28,301.28,301.28
2459,Annual Leave,Annual,9,4/11/2024,4/15/2024,4,Approved,21,1205.13,1205.13,1205.13
2459,For observing religious holidays.,Sick,8,8/23/2024,9/2/2024,10,Rejected,27,3012.83,3012.83,3012.83
2459,For serious or long-term health issues.,Vacation,9,10/31/2024,11/15/2024,15,Pending,28,4519.24,4519.24,4519.24
2459,Annual Leave,Annual,10,5/13/2024,5/16/2024,3,Approved,26,903.85,903.85,903.85
2460,Annual Leave,Annual,8,12/8/2019,12/27/2019,19,Approved,15,6649.2,9973.81,13298.41
2460,Annual Leave,Annual,9,11/21/2019,12/3/2019,12,Approved,11,4199.5,6299.25,8398.99
2460,For performing public or civic duties.,"For personal growth or development, typically unpaid.",7,11/5/2020,11/10/2020,5,Rejected,6,1749.79,2624.69,3499.58
2460,For educational pursuits or exams.,Vacation,4,2/13/2020,2/27/2020,14,Rejected,15,4899.41,7349.12,9798.83
2460,Annual Leave,Annual,9,3/8/2020,3/12/2020,4,Rejected,7,1399.83,2099.75,2799.66
2460,Annual Leave,Annual,5,4/21/2021,4/26/2021,5,Approved,12,1749.79,2624.69,3499.58
2460,For serious or long-term health issues.,Vacation,9,8/12/2022,8/18/2022,6,Approved,14,2099.75,3149.62,4199.5
2460,For educational pursuits or exams.,Sick,4,6/5/2022,6/6/2022,1,Rejected,7,349.96,524.94,699.92
2460,Annual Leave,Annual,9,7/31/2022,8/9/2022,9,Rejected,12,3149.62,4724.43,6299.25
2460,Annual Leave,Annual,10,4/21/2022,4/26/2022,5,Approved,12,1749.79,2624.69,3499.58
2460,Annual Leave,Annual,1,4/1/2022,4/18/2022,17,Approved,11,5949.29,8923.93,11898.57
2460,Annual Leave,Annual,2,7/25/2023,7/26/2023,1,Rejected,5,349.96,524.94,699.92
2460,For performing public or civic duties.,Sick,7,3/15/2023,3/29/2023,14,Rejected,11,4899.41,7349.12,9798.83
2460,For performing public or civic duties.,Sick,7,8/28/2024,9/7/2024,10,Rejected,9,3499.58,5249.37,6999.16
2461,For observing religious holidays.,Vacation,8,12/20/2019,12/27/2019,7,Rejected,10,1690.91,1690.91,1690.91
2461,"For personal growth or development, typically unpaid.",Vacation,10,12/14/2019,12/21/2019,7,Rejected,5,1690.91,1690.91,1690.91
2461,To serve on a jury as required by law.,Sick,6,12/30/2019,12/31/2019,1,Approved,12,241.56,241.56,241.56
2461,Annual Leave,Annual,6,12/19/2019,12/31/2019,12,Rejected,7,2898.71,2898.71,2898.71
2461,Annual Leave,Annual,4,12/15/2019,12/17/2019,2,Rejected,11,483.12,483.12,483.12
2461,For fathers after the birth of a child.,"For personal growth or development, typically unpaid.",1,8/17/2020,8/23/2020,6,Approved,15,1449.36,1449.36,1449.36
2461,To serve on a jury as required by law.,Sick,6,1/25/2020,1/29/2020,4,Rejected,6,966.24,966.24,966.24
2461,Annual Leave,Annual,1,7/19/2020,7/24/2020,5,Approved,15,1207.8,1207.8,1207.8
2461,For educational pursuits or exams.,"For personal growth or development, typically unpaid.",4,2/16/2020,2/19/2020,3,Approved,12,724.68,724.68,724.68
2461,For the death of a family member.,"For personal growth or development, typically unpaid.",3,1/6/2021,1/11/2021,5,Rejected,11,1207.8,1207.8,1207.8
2461,For observing religious holidays.,Vacation,8,11/6/2021,11/15/2021,9,Approved,6,2174.03,2174.03,2174.03
2461,Annual Leave,Annual,3,12/2/2021,12/6/2021,4,Rejected,8,966.24,966.24,966.24
2461,Annual Leave,Annual,2,3/7/2021,3/9/2021,2,Approved,12,483.12,483.12,483.12
2461,Annual Leave,Annual,10,10/5/2021,10/10/2021,5,Rejected,13,1207.8,1207.8,1207.8
2461,For performing public or civic duties.,Sick,7,11/9/2022,11/19/2022,10,Approved,10,2415.59,2415.59,2415.59
2461,Annual Leave,Annual,10,3/15/2022,3/25/2022,10,Approved,7,2415.59,2415.59,2415.59
2461,Annual Leave,Annual,10,12/2/2022,12/11/2022,9,Rejected,7,2174.03,2174.03,2174.03
2461,For performing public or civic duties.,Sick,7,10/2/2022,10/11/2022,9,Approved,5,2174.03,2174.03,2174.03
2461,For observing religious holidays.,"For personal growth or development, typically unpaid.",8,12/1/2022,12/4/2022,3,Approved,13,724.68,724.68,724.68
2461,Annual Leave,Annual,3,7/8/2023,7/13/2023,5,Rejected,15,1207.8,1207.8,1207.8
2461,For emergencies or critical family events.,"For personal growth or development, typically unpaid.",5,7/30/2024,8/7/2024,8,Rejected,12,1932.47,1932.47,1932.47
2461,Annual Leave,Annual,1,4/12/2024,4/15/2024,3,Rejected,10,724.68,724.68,724.68
2461,Annual Leave,Annual,1,3/12/2024,3/22/2024,10,Approved,8,2415.59,2415.59,2415.59
2461,"For personal growth or development, typically unpaid.","For personal growth or development, typically unpaid.",10,1/26/2024,1/29/2024,3,Rejected,12,724.68,724.68,724.68
2462,Annual Leave,Annual,3,12/24/2020,12/27/2020,3,Rejected,18,1070.2,1605.3,2140.4
2462,For caretaking responsibilities related to a child.,Vacation,2,12/27/2020,12/31/2020,4,Rejected,24,1426.94,2140.4,2853.87
2462,Annual Leave,Annual,3,2/5/2021,2/21/2021,16,Rejected,16,5707.74,8561.62,11415.49
2462,Annual Leave,Annual,10,7/11/2021,7/14/2021,3,Rejected,19,1070.2,1605.3,2140.4
2462,For caretaking responsibilities related to a child.,Sick,2,3/10/2021,3/19/2021,9,Rejected,16,3210.61,4815.91,6421.21
2462,Annual Leave,Annual,3,11/5/2022,11/14/2022,9,Approved,11,3210.61,4815.91,6421.21
2462,For emergencies or critical family events.,"For personal growth or development, typically unpaid.",5,5/7/2022,5/18/2022,11,Approved,28,3924.07,5886.11,7848.15
2462,For fathers after the birth of a child.,Sick,1,2/10/2022,2/16/2022,6,Rejected,22,2140.4,3210.61,4280.81
2462,Annual Leave,Annual,5,9/27/2023,10/7/2023,10,Approved,26,3567.34,5351.01,7134.68
2462,Annual Leave,Annual,3,12/14/2023,12/23/2023,9,Approved,29,3210.61,4815.91,6421.21
2462,Annual Leave,Annual,2,8/28/2024,9/4/2024,7,Approved,16,2497.14,3745.71,4994.28
2462,For caretaking responsibilities related to a child.,Sick,2,4/25/2024,5/3/2024,8,Rejected,21,2853.87,4280.81,5707.74
2462,For educational pursuits or exams.,Sick,4,11/18/2024,11/23/2024,5,,29,1783.67,2675.5,3567.34
2462,For educational pursuits or exams.,"For personal growth or development, typically unpaid.",4,7/1/2024,7/2/2024,1,Approved,22,356.73,535.1,713.47
2463,Annual Leave,Annual,1,10/3/2022,10/18/2022,15,Approved,12,5458.53,8187.79,10917.06
2463,For educational pursuits or exams.,Vacation,4,11/6/2022,11/11/2022,5,Rejected,8,1819.51,2729.26,3639.02
2463,For caretaking responsibilities related to a child.,Vacation,2,11/14/2022,11/16/2022,2,Rejected,6,727.8,1091.71,1455.61
2463,Annual Leave,Annual,1,7/17/2023,7/21/2023,4,Rejected,10,1455.61,2183.41,2911.21
2463,Annual Leave,Annual,7,12/13/2024,12/16/2024,3,,12,1091.71,1637.56,2183.41
2463,"For personal growth or development, typically unpaid.",Sick,10,1/3/2024,1/5/2024,2,Approved,14,727.8,1091.71,1455.61
2463,For educational pursuits or exams.,Sick,4,9/9/2024,9/17/2024,8,Approved,13,2911.21,4366.82,5822.43
2463,For fathers after the birth of a child.,Sick,1,6/3/2024,6/6/2024,3,Rejected,6,1091.71,1637.56,2183.41
2464,Annual Leave,Annual,8,11/3/2019,11/18/2019,15,Rejected,27,3240.92,3240.92,3240.92
2464,For educational pursuits or exams.,Sick,4,4/1/2019,4/7/2019,6,Approved,10,1296.37,1296.37,1296.37
2464,Annual Leave,Annual,5,6/11/2019,6/12/2019,1,Rejected,14,216.06,216.06,216.06
2464,For the death of a family member.,Sick,3,8/29/2019,9/13/2019,15,Rejected,29,3240.92,3240.92,3240.92
2464,Annual Leave,Annual,7,12/22/2019,12/28/2019,6,Rejected,30,1296.37,1296.37,1296.37
2464,For emergencies or critical family events.,Vacation,5,12/26/2020,12/31/2020,5,Rejected,15,1080.31,1080.31,1080.31
2464,Annual Leave,Annual,2,5/15/2020,5/19/2020,4,Approved,18,864.25,864.25,864.25
2464,Annual Leave,Annual,8,12/7/2020,12/22/2020,15,Rejected,22,3240.92,3240.92,3240.92
2464,Annual Leave,Annual,1,3/1/2020,3/2/2020,1,Rejected,30,216.06,216.06,216.06
2464,Annual Leave,Annual,2,7/3/2021,7/8/2021,5,Approved,10,1080.31,1080.31,1080.31
2464,For educational pursuits or exams.,Vacation,4,8/14/2021,8/16/2021,2,Rejected,14,432.12,432.12,432.12
2464,For the death of a family member.,Sick,3,2/15/2021,2/20/2021,5,Approved,21,1080.31,1080.31,1080.31
2464,Annual Leave,Annual,10,8/4/2022,8/8/2022,4,Approved,17,864.25,864.25,864.25
2464,For serious or long-term health issues.,Vacation,9,4/10/2022,4/14/2022,4,Approved,26,864.25,864.25,864.25
2464,Annual Leave,Annual,2,9/29/2022,10/4/2022,5,Approved,19,1080.31,1080.31,1080.31
2464,Annual Leave,Annual,3,8/22/2022,8/31/2022,9,Approved,14,1944.55,1944.55,1944.55
2464,For emergencies or critical family events.,Sick,5,4/11/2023,4/19/2023,8,Rejected,25,1728.49,1728.49,1728.49
2464,For the death of a family member.,Sick,3,9/4/2024,9/7/2024,3,Rejected,14,648.18,648.18,648.18
2464,Annual Leave,Annual,6,8/8/2024,8/23/2024,15,Rejected,17,3240.92,3240.92,3240.92
2465,Annual Leave,Annual,9,12/22/2020,12/31/2020,9,Rejected,22,2034.15,2034.15,2034.15
2465,For caretaking responsibilities related to a child.,Vacation,2,12/30/2020,12/31/2020,1,Rejected,10,226.02,226.02,226.02
2465,For observing religious holidays.,Sick,8,12/24/2021,12/31/2021,7,Approved,30,1582.11,1582.11,1582.11
2465,Annual Leave,Annual,1,6/26/2021,7/4/2021,8,Approved,15,1808.13,1808.13,1808.13
2465,For the death of a family member.,Bereavement,3,8/26/2021,8/30/2021,4,Rejected,15,904.06,904.06,904.06
2465,Annual Leave,Annual,4,8/18/2021,8/23/2021,5,Approved,26,1130.08,1130.08,1130.08
2465,For caretaking responsibilities related to a child.,Sick,2,5/12/2022,5/20/2022,8,Rejected,24,1808.13,1808.13,1808.13
2465,For emergencies or critical family events.,Vacation,5,6/21/2022,7/2/2022,11,Rejected,17,2486.18,2486.18,2486.18
2465,To serve on a jury as required by law.,Sick,6,4/9/2022,4/19/2022,10,Approved,26,2260.16,2260.16,2260.16
2465,"For personal growth or development, typically unpaid.","For personal growth or development, typically unpaid.",10,12/12/2023,12/14/2023,2,Rejected,24,452.03,452.03,452.03
2465,For fathers after the birth of a child.,"For personal growth or development, typically unpaid.",1,1/7/2024,1/14/2024,7,Rejected,29,1582.11,1582.11,1582.11
2465,Annual Leave,Annual,3,1/7/2024,1/10/2024,3,Rejected,17,678.05,678.05,678.05
2465,Annual Leave,Annual,9,9/23/2024,9/28/2024,5,Approved,21,1130.08,1130.08,1130.08
2465,Annual Leave,Annual,1,11/15/2024,11/20/2024,5,,29,1130.08,1130.08,1130.08
2465,"For personal growth or development, typically unpaid.",Sick,10,1/24/2024,1/30/2024,6,Approved,27,1356.1,1356.1,1356.1
2466,For serious or long-term health issues.,Sick,9,10/16/2018,10/21/2018,5,Rejected,11,880.54,880.54,880.54
2466,For serious or long-term health issues.,Sick,9,7/19/2018,7/20/2018,1,Approved,12,176.11,176.11,176.11
2466,Annual Leave,Annual,6,12/8/2018,12/21/2018,13,Approved,15,2289.4,2289.4,2289.4
2466,Annual Leave,Annual,3,3/25/2019,4/1/2019,7,Approved,24,1232.75,1232.75,1232.75
2466,Annual Leave,Annual,1,9/27/2019,9/30/2019,3,Approved,25,528.32,528.32,528.32
2466,To serve on a jury as required by law.,Sick,6,4/2/2019,4/14/2019,12,Approved,13,2113.29,2113.29,2113.29
2466,Annual Leave,Annual,4,9/7/2020,9/10/2020,3,Rejected,25,528.32,528.32,528.32
2466,For observing religious holidays.,Sick,8,12/11/2020,12/20/2020,9,Approved,25,1584.97,1584.97,1584.97
2466,For the death of a family member.,Vacation,3,12/21/2020,12/30/2020,9,Rejected,18,1584.97,1584.97,1584.97
2466,Annual Leave,Annual,3,5/20/2021,5/27/2021,7,Rejected,16,1232.75,1232.75,1232.75
2466,For serious or long-term health issues.,"For personal growth or development, typically unpaid.",9,1/13/2022,1/22/2022,9,Approved,27,1584.97,1584.97,1584.97
2466,For emergencies or critical family events.,Sick,5,9/13/2022,9/17/2022,4,Approved,26,704.43,704.43,704.43
2466,Annual Leave,Annual,1,3/13/2022,3/23/2022,10,Approved,27,1761.08,1761.08,1761.08
2466,Annual Leave,Annual,8,6/26/2022,7/5/2022,9,Approved,19,1584.97,1584.97,1584.97
2466,For serious or long-term health issues.,Sick,9,1/12/2023,1/18/2023,6,Rejected,20,1056.65,1056.65,1056.65
2466,Annual Leave,Annual,8,11/10/2023,11/20/2023,10,Approved,12,1761.08,1761.08,1761.08
2466,For caretaking responsibilities related to a child.,Sick,2,5/5/2024,5/7/2024,2,Approved,30,352.22,352.22,352.22
2466,For caretaking responsibilities related to a child.,Vacation,2,6/6/2024,6/16/2024,10,Rejected,17,1761.08,1761.08,1761.08
2466,For fathers after the birth of a child.,"For personal growth or development, typically unpaid.",1,3/13/2024,3/20/2024,7,Rejected,25,1232.75,1232.75,1232.75
2466,Annual Leave,Annual,3,11/16/2024,11/21/2024,5,,11,880.54,880.54,880.54
2467,For educational pursuits or exams.,Vacation,4,12/1/2019,12/2/2019,1,Approved,14,203.42,203.42,203.42
2467,For emergencies or critical family events.,"For personal growth or development, typically unpaid.",5,4/7/2019,4/16/2019,9,Approved,19,1830.76,1830.76,1830.76
2467,Annual Leave,Annual,6,5/26/2019,6/2/2019,7,Approved,20,1423.92,1423.92,1423.92
2467,Annual Leave,Annual,7,1/21/2019,1/24/2019,3,Rejected,26,610.25,610.25,610.25
2467,For emergencies or critical family events.,Vacation,5,6/11/2019,6/17/2019,6,Approved,12,1220.5,1220.5,1220.5
2467,Annual Leave,Annual,8,1/25/2020,2/1/2020,7,Approved,18,1423.92,1423.92,1423.92
2467,Annual Leave,Annual,7,8/28/2020,9/9/2020,12,Rejected,16,2441.01,2441.01,2441.01
2467,Annual Leave,Annual,9,11/20/2021,11/25/2021,5,Approved,18,1017.09,1017.09,1017.09
2467,For fathers after the birth of a child.,Vacation,1,9/20/2021,9/25/2021,5,Approved,25,1017.09,1017.09,1017.09
2467,For emergencies or critical family events.,Vacation,5,10/25/2021,10/31/2021,6,Rejected,24,1220.5,1220.5,1220.5
2467,"For personal growth or development, typically unpaid.",Sick,10,6/13/2021,6/25/2021,12,Rejected,18,2441.01,2441.01,2441.01
2467,For fathers after the birth of a child.,Bereavement,1,7/1/2022,7/8/2022,7,Approved,22,1423.92,1423.92,1423.92
2467,Annual Leave,Annual,7,7/10/2022,7/13/2022,3,Rejected,29,610.25,610.25,610.25
2467,For emergencies or critical family events.,Vacation,5,9/22/2022,10/3/2022,11,Rejected,13,2237.59,2237.59,2237.59
2467,Annual Leave,Annual,9,5/4/2023,5/17/2023,13,Approved,30,2644.42,2644.42,2644.42
2467,For serious or long-term health issues.,Sick,9,10/20/2023,11/9/2023,20,Rejected,16,4068.34,4068.34,4068.34
2467,Annual Leave,Annual,7,3/9/2024,3/14/2024,5,Rejected,24,1017.09,1017.09,1017.09
2467,For the death of a family member.,Sick,3,10/21/2024,11/6/2024,16,Approved,27,3254.68,3254.68,3254.68
2467,For serious or long-term health issues.,Vacation,9,11/20/2024,11/23/2024,3,,22,610.25,610.25,610.25
2467,For performing public or civic duties.,"For personal growth or development, typically unpaid.",7,7/14/2024,7/16/2024,2,Approved,26,406.83,406.83,406.83
2468,Annual Leave,Annual,8,8/30/2021,9/6/2021,7,Approved,16,1790.71,1790.71,1790.71
2468,For serious or long-term health issues.,Sick,9,9/18/2021,9/22/2021,4,Rejected,29,1023.26,1023.26,1023.26
2468,Annual Leave,Annual,4,7/30/2022,8/4/2022,5,Rejected,29,1279.08,1279.08,1279.08
2468,Annual Leave,Annual,10,6/13/2022,6/15/2022,2,Approved,18,511.63,511.63,511.63
2468,To serve on a jury as required by law.,"For personal growth or development, typically unpaid.",6,11/14/2022,11/19/2022,5,Approved,16,1279.08,1279.08,1279.08
2468,For educational pursuits or exams.,Sick,4,7/30/2022,8/9/2022,10,Approved,18,2558.15,2558.15,2558.15
2468,For fathers after the birth of a child.,Sick,1,1/4/2023,1/17/2023,13,Rejected,14,3325.6,3325.6,3325.6
2468,Annual Leave,Annual,2,8/21/2023,8/28/2023,7,Rejected,10,1790.71,1790.71,1790.71
