Employee ID,Year,Performance Feedback ID,Goal Clarity,Support for Goals,Manager Feedback Effectiveness,Team Collaboration Score,Additional Support Needed,Career Growth Satisfaction,Overall Performance Rating
2489,2020,5549,Yes,Yes,3,3,More career growth opportunities,Yes,4
2489,2021,5550,Yes,Yes,1,5,More training resources,No,1
2489,2022,5551,Yes,No,2,4,Better communication from management,No,1
2489,2023,5552,No,Yes,4,5,More team collaboration opportunities,Yes,1
2490,2020,5553,No,No,2,3,More training resources,Yes,1
2490,2021,5554,No,Yes,5,3,More career growth opportunities,No,2
2490,2022,5555,No,No,1,3,Better communication from management,No,5
2490,2023,5556,No,Yes,2,1,Improved work-life balance,No,1
2491,2022,5557,No,Yes,1,5,More training resources,Yes,1
2491,2023,5558,Yes,Yes,4,3,Better communication from management,Yes,5
2492,2021,5559,No,No,5,3,Better communication from management,Yes,2
2492,2022,5560,Yes,Yes,5,2,Improved work-life balance,Yes,5
2492,2023,5561,Yes,Yes,1,4,Better communication from management,No,3
2493,2018,5562,No,No,1,2,Better communication from management,No,5
2493,2019,5563,No,Yes,2,1,More team collaboration opportunities,No,2
2493,2020,5564,No,No,3,5,More team collaboration opportunities,No,5
2493,2021,5565,Yes,Yes,5,4,More team collaboration opportunities,No,4
2493,2022,5566,No,No,4,4,Improved work-life balance,No,4
2493,2023,5567,No,Yes,3,1,More career growth opportunities,Yes,1
2494,2021,5568,No,Yes,1,1,More training resources,Yes,2
2494,2022,5569,No,No,3,4,Improved work-life balance,No,5
2494,2023,5570,Yes,Yes,1,3,More team collaboration opportunities,No,4
2495,2019,5571,No,No,3,1,Better communication from management,Yes,4
2495,2020,5572,Yes,No,1,4,More training resources,No,2
2495,2021,5573,Yes,No,4,5,More career growth opportunities,Yes,3
2495,2022,5574,Yes,Yes,5,3,More career growth opportunities,No,2
2495,2023,5575,No,No,2,5,Better communication from management,Yes,2
2496,2018,5576,Yes,Yes,5,3,Improved work-life balance,No,3
2496,2019,5577,No,No,5,4,Improved work-life balance,No,4
2496,2020,5578,Yes,No,4,3,Improved work-life balance,Yes,5
2496,2021,5579,Yes,Yes,5,5,More career growth opportunities,Yes,5
2496,2022,5580,Yes,No,4,3,Better communication from management,No,4
2496,2023,5581,Yes,No,3,2,More training resources,No,4
2497,2021,5582,Yes,No,2,2,Better communication from management,No,1
2497,2022,5583,Yes,Yes,3,3,More training resources,No,1
2497,2023,5584,No,No,1,5,Better communication from management,Yes,1
2499,2022,5585,No,Yes,5,3,More team collaboration opportunities,No,4
2499,2023,5586,Yes,No,5,2,More career growth opportunities,No,5
2500,2022,5587,Yes,No,4,1,More team collaboration opportunities,Yes,3
2500,2023,5588,No,Yes,3,5,Better communication from management,No,4
2501,2021,5589,No,No,2,1,Improved work-life balance,Yes,3
2501,2022,5590,No,Yes,2,5,Better communication from management,No,4
2501,2023,5591,Yes,No,4,2,Better communication from management,Yes,5
2502,2021,5592,No,Yes,2,5,Improved work-life balance,No,4
2502,2022,5593,No,Yes,2,3,Improved work-life balance,No,3
2502,2023,5594,Yes,No,5,2,More training resources,Yes,5
2503,2018,5595,No,No,5,3,Improved work-life balance,No,5
2503,2019,5596,Yes,No,1,1,Better communication from management,Yes,1
2503,2020,5597,Yes,Yes,4,1,More team collaboration opportunities,Yes,1
2503,2021,5598,No,No,1,5,Improved work-life balance,Yes,5
2503,2022,5599,Yes,No,4,3,Improved work-life balance,No,5
2503,2023,5600,Yes,Yes,1,3,More career growth opportunities,Yes,5
2504,2022,5601,Yes,No,1,3,Better communication from management,No,5
2504,2023,5602,No,Yes,2,2,More team collaboration opportunities,No,1
2505,2022,5603,Yes,No,5,3,Improved work-life balance,Yes,4
2505,2023,5604,No,Yes,5,2,More team collaboration opportunities,Yes,1
2506,2018,5605,Yes,No,1,5,Better communication from management,Yes,2
2506,2019,5606,Yes,No,2,1,More team collaboration opportunities,No,3
2506,2020,5607,No,No,1,5,Improved work-life balance,No,3
2506,2021,5608,No,Yes,2,4,Better communication from management,Yes,4
2506,2022,5609,No,No,5,2,More career growth opportunities,No,1
2506,2023,5610,No,Yes,1,1,More career growth opportunities,No,5
2507,2019,5611,Yes,No,2,4,More career growth opportunities,No,2
2507,2020,5612,Yes,Yes,5,2,More career growth opportunities,No,1
2507,2021,5613,No,No,4,2,More team collaboration opportunities,No,2
2507,2022,5614,No,Yes,3,3,More team collaboration opportunities,Yes,1
2507,2023,5615,Yes,No,1,4,More career growth opportunities,No,5
2508,2019,5616,No,No,2,5,More team collaboration opportunities,No,3
2508,2020,5617,No,Yes,2,2,Better communication from management,No,5
2508,2021,5618,Yes,Yes,5,4,More training resources,Yes,4
2508,2022,5619,Yes,No,2,5,More career growth opportunities,No,5
2509,2020,5620,No,Yes,5,2,Improved work-life balance,Yes,2
2509,2021,5621,Yes,Yes,2,5,Improved work-life balance,No,3
2509,2022,5622,No,No,3,5,More career growth opportunities,Yes,2
2509,2023,5623,Yes,Yes,3,5,More training resources,Yes,1
2510,2019,5624,No,No,4,2,More training resources,No,3
2510,2020,5625,No,No,4,2,More training resources,No,5
2510,2021,5626,No,Yes,1,3,More career growth opportunities,Yes,1
2510,2022,5627,Yes,No,3,2,More training resources,Yes,3
2510,2023,5628,No,No,3,2,More team collaboration opportunities,Yes,2
2511,2021,5629,Yes,No,1,1,Improved work-life balance,Yes,5
2511,2022,5630,Yes,No,4,4,More training resources,No,1
2511,2023,5631,No,Yes,1,3,Better communication from management,No,3
2512,2019,5632,Yes,No,5,5,Better communication from management,Yes,5
2512,2020,5633,No,Yes,1,4,More training resources,No,3
2512,2021,5634,Yes,No,5,2,More career growth opportunities,No,2
2512,2022,5635,No,No,4,4,More career growth opportunities,No,1
2512,2023,5636,Yes,No,5,3,More training resources,No,5
2513,2020,5637,No,No,3,3,More training resources,Yes,3
2513,2021,5638,No,No,4,1,More career growth opportunities,Yes,1
2513,2022,5639,Yes,Yes,2,4,Better communication from management,Yes,1
2513,2023,5640,Yes,Yes,1,3,Improved work-life balance,Yes,2
2514,2022,5641,Yes,No,1,2,More career growth opportunities,Yes,2
2514,2023,5642,Yes,Yes,3,3,Improved work-life balance,No,3
2515,2022,5643,Yes,No,4,2,More team collaboration opportunities,Yes,4
2515,2023,5644,No,No,1,2,More training resources,No,3
2516,2019,5645,No,No,2,2,Better communication from management,No,4
2516,2020,5646,No,Yes,4,1,More career growth opportunities,Yes,3
2516,2021,5647,No,No,5,1,More training resources,Yes,2
2516,2022,5648,No,No,3,3,Improved work-life balance,No,2
2517,2020,5649,No,Yes,4,2,Improved work-life balance,No,4
2517,2021,5650,No,No,3,1,More career growth opportunities,No,1
2517,2022,5651,Yes,Yes,2,2,Better communication from management,No,4
2517,2023,5652,Yes,Yes,5,2,More career growth opportunities,No,5
2518,2019,5653,No,Yes,2,1,More training resources,No,2
2518,2020,5654,Yes,Yes,1,2,More training resources,Yes,5
2518,2021,5655,Yes,No,2,5,More team collaboration opportunities,No,2
2518,2022,5656,Yes,No,4,1,More training resources,No,4
2518,2023,5657,No,Yes,3,5,Better communication from management,No,1
2519,2021,5658,No,No,1,1,Better communication from management,No,1
2519,2022,5659,Yes,Yes,5,5,Better communication from management,No,1
2519,2023,5660,Yes,Yes,5,4,Better communication from management,No,2
2520,2022,5661,No,Yes,1,1,Improved work-life balance,Yes,3
2520,2023,5662,No,Yes,5,4,Improved work-life balance,Yes,2
2521,2020,5663,Yes,No,4,3,Improved work-life balance,Yes,1
2521,2021,5664,No,Yes,3,2,More training resources,Yes,5
2521,2022,5665,Yes,Yes,1,4,More team collaboration opportunities,Yes,3
2521,2023,5666,No,No,1,1,More training resources,No,2
2522,2019,5667,Yes,Yes,1,5,More career growth opportunities,Yes,1
2522,2020,5668,Yes,Yes,5,1,Better communication from management,Yes,5
2522,2021,5669,No,Yes,5,2,Improved work-life balance,Yes,1
2522,2022,5670,No,No,1,1,Better communication from management,Yes,1
2522,2023,5671,No,Yes,1,1,Better communication from management,Yes,1
2523,2022,5672,No,No,4,5,More team collaboration opportunities,No,5
2523,2023,5673,Yes,No,2,5,More career growth opportunities,Yes,3
2524,2020,5674,Yes,No,4,2,More career growth opportunities,Yes,2
2524,2021,5675,Yes,No,5,5,Better communication from management,Yes,2
2524,2022,5676,No,Yes,2,5,More career growth opportunities,Yes,2
2524,2023,5677,Yes,No,4,2,More team collaboration opportunities,Yes,1
2525,2022,5678,No,Yes,5,1,More training resources,No,4
2525,2023,5679,Yes,No,3,3,More team collaboration opportunities,Yes,3
2526,2022,5680,Yes,No,1,3,More training resources,No,1
2526,2023,5681,No,Yes,2,3,More career growth opportunities,Yes,4
2527,2021,5682,No,Yes,4,5,More training resources,Yes,5
2527,2022,5683,Yes,No,2,4,Better communication from management,Yes,2
2527,2023,5684,No,No,5,5,More team collaboration opportunities,Yes,5
2528,2019,5685,No,No,4,1,Improved work-life balance,Yes,3
2528,2020,5686,Yes,Yes,3,3,Better communication from management,No,3
2528,2021,5687,No,Yes,1,4,More training resources,Yes,2
2528,2022,5688,Yes,Yes,4,4,More career growth opportunities,Yes,4
2528,2023,5689,Yes,No,4,2,More career growth opportunities,Yes,4
2529,2020,5690,Yes,No,1,1,More training resources,No,5
2529,2021,5691,Yes,Yes,5,1,More team collaboration opportunities,No,4
2529,2022,5692,No,Yes,4,5,More team collaboration opportunities,No,2
2529,2023,5693,Yes,No,1,2,More training resources,No,1
2530,2019,5694,No,No,4,3,More team collaboration opportunities,No,3
2530,2020,5695,Yes,No,1,4,Better communication from management,No,4
2530,2021,5696,Yes,Yes,3,3,More training resources,No,1
2530,2022,5697,No,No,1,4,More career growth opportunities,Yes,1
2530,2023,5698,No,No,1,2,More team collaboration opportunities,Yes,5
2531,2018,5699,No,Yes,2,2,Improved work-life balance,No,3
2531,2019,5700,No,No,2,2,Improved work-life balance,Yes,1
2531,2020,5701,No,No,3,3,More team collaboration opportunities,No,1
2531,2021,5702,Yes,Yes,3,2,More training resources,No,4
2531,2022,5703,Yes,No,2,5,More training resources,No,3
2531,2023,5704,No,Yes,1,1,Better communication from management,No,5
2532,2018,5705,No,No,4,1,More team collaboration opportunities,Yes,3
2532,2019,5706,No,Yes,2,1,Better communication from management,No,2
2532,2020,5707,Yes,No,3,2,Improved work-life balance,No,1
2532,2021,5708,Yes,No,4,1,More career growth opportunities,No,5
2532,2022,5709,Yes,No,4,1,Improved work-life balance,Yes,5
2532,2023,5710,Yes,Yes,2,4,More team collaboration opportunities,Yes,4
2533,2019,5711,No,No,3,1,Improved work-life balance,No,3
2533,2020,5712,No,No,4,1,Improved work-life balance,Yes,3
2533,2021,5713,No,Yes,3,1,Improved work-life balance,Yes,4
2533,2022,5714,Yes,Yes,2,5,More training resources,Yes,4
2533,2023,5715,No,Yes,3,3,More career growth opportunities,Yes,5
2534,2021,5716,Yes,No,5,1,Improved work-life balance,Yes,5
2534,2022,5717,No,No,5,1,Improved work-life balance,No,3
2534,2023,5718,No,No,4,1,Improved work-life balance,No,3
2535,2019,5719,No,No,1,5,More career growth opportunities,No,1
2535,2020,5720,Yes,Yes,1,1,More career growth opportunities,No,4
2535,2021,5721,No,Yes,1,1,More career growth opportunities,No,3
2535,2022,5722,Yes,Yes,4,3,Improved work-life balance,No,4
2535,2023,5723,Yes,Yes,3,5,More team collaboration opportunities,No,2
2536,2021,5724,Yes,Yes,1,5,More career growth opportunities,No,2
2536,2022,5725,Yes,Yes,1,3,More team collaboration opportunities,Yes,5
2536,2023,5726,Yes,Yes,5,5,More team collaboration opportunities,No,3
2537,2019,5727,No,No,2,4,Better communication from management,No,3
2537,2020,5728,Yes,Yes,1,4,Improved work-life balance,Yes,5
2537,2021,5729,Yes,No,4,3,Better communication from management,No,4
2537,2022,5730,Yes,No,1,3,Better communication from management,Yes,3
2537,2023,5731,Yes,Yes,3,2,Improved work-life balance,No,3
2538,2021,5732,No,No,2,3,More team collaboration opportunities,No,2
2538,2022,5733,Yes,No,3,5,More training resources,Yes,3
2538,2023,5734,No,Yes,3,4,More team collaboration opportunities,Yes,3
2539,2018,5735,No,No,2,5,Better communication from management,Yes,3
2539,2019,5736,Yes,No,3,1,Improved work-life balance,Yes,3
2539,2020,5737,No,Yes,1,2,More training resources,Yes,5
2539,2021,5738,No,No,5,1,Better communication from management,No,3
2539,2022,5739,Yes,No,2,1,Improved work-life balance,No,4
2539,2023,5740,No,No,4,2,More training resources,Yes,2
2540,2021,5741,No,Yes,3,1,More career growth opportunities,No,3
2540,2022,5742,Yes,Yes,2,1,More training resources,Yes,1
2540,2023,5743,Yes,No,1,3,More career growth opportunities,No,5
2541,2020,5744,No,Yes,4,3,More training resources,Yes,1
2541,2021,5745,Yes,Yes,2,2,More career growth opportunities,No,3
2541,2022,5746,Yes,Yes,3,1,More team collaboration opportunities,Yes,2
2541,2023,5747,Yes,No,5,4,More career growth opportunities,No,2
2542,2019,5748,No,No,5,4,Improved work-life balance,Yes,4
2542,2020,5749,No,Yes,5,5,More team collaboration opportunities,No,4
2542,2021,5750,Yes,Yes,4,4,More training resources,No,2
2542,2022,5751,Yes,No,3,5,Better communication from management,Yes,4
2542,2023,5752,Yes,No,3,4,Better communication from management,Yes,5
2543,2020,5753,Yes,No,1,5,Improved work-life balance,No,4
2543,2021,5754,Yes,Yes,3,4,Better communication from management,No,3
2543,2022,5755,Yes,Yes,2,2,Improved work-life balance,No,4
2543,2023,5756,No,No,1,1,More training resources,Yes,4
2544,2018,5757,No,No,3,2,More career growth opportunities,Yes,2
2544,2019,5758,No,Yes,2,2,More training resources,No,5
2544,2020,5759,No,Yes,4,4,More training resources,No,5
2544,2021,5760,Yes,Yes,2,4,More team collaboration opportunities,Yes,4
2544,2022,5761,No,No,3,1,More training resources,No,3
2544,2023,5762,Yes,No,4,3,Better communication from management,Yes,4
2545,2020,5763,No,No,3,1,Better communication from management,Yes,4
2545,2021,5764,Yes,Yes,5,5,Better communication from management,Yes,2
2545,2022,5765,No,No,4,2,Better communication from management,No,3
2545,2023,5766,No,No,1,1,More training resources,No,3
2546,2018,5767,No,No,3,5,Better communication from management,Yes,1
2546,2019,5768,No,No,4,1,More training resources,Yes,4
2546,2020,5769,Yes,Yes,4,5,More career growth opportunities,No,4
2546,2021,5770,Yes,No,2,4,More career growth opportunities,Yes,3
2546,2022,5771,No,No,5,4,More team collaboration opportunities,No,5
2546,2023,5772,Yes,Yes,4,3,More training resources,No,1
2547,2022,5773,Yes,Yes,2,2,More team collaboration opportunities,No,1
2547,2023,5774,No,Yes,2,1,More training resources,No,3
2548,2020,5775,Yes,Yes,3,1,More career growth opportunities,Yes,4
2548,2021,5776,Yes,Yes,5,5,More training resources,Yes,5
2548,2022,5777,No,Yes,3,3,More career growth opportunities,Yes,4
2548,2023,5778,Yes,Yes,1,5,More team collaboration opportunities,Yes,4
2549,2021,5779,No,No,2,3,Improved work-life balance,Yes,1
2549,2022,5780,Yes,Yes,2,4,More team collaboration opportunities,Yes,4
2549,2023,5781,No,No,5,5,Improved work-life balance,No,4
2551,2021,5782,Yes,Yes,1,5,More career growth opportunities,Yes,4
2551,2022,5783,No,No,4,1,Better communication from management,Yes,3
2551,2023,5784,No,Yes,1,4,Improved work-life balance,Yes,5
2552,2019,5785,No,Yes,1,4,More team collaboration opportunities,Yes,5
2552,2020,5786,Yes,Yes,4,5,Improved work-life balance,Yes,2
2552,2021,5787,No,No,1,4,More career growth opportunities,No,2
2552,2022,5788,No,Yes,3,4,More team collaboration opportunities,Yes,1
2552,2023,5789,Yes,Yes,4,2,More career growth opportunities,Yes,2
2553,2021,5790,No,Yes,1,5,More team collaboration opportunities,Yes,1
2553,2022,5791,No,Yes,5,2,More training resources,No,4
2553,2023,5792,No,Yes,4,1,More career growth opportunities,Yes,4
2554,2018,5793,No,No,3,2,More career growth opportunities,No,3
2554,2019,5794,Yes,Yes,2,4,Improved work-life balance,No,4
2554,2020,5795,No,No,4,4,More career growth opportunities,No,2
2554,2021,5796,No,Yes,5,1,Improved work-life balance,No,4
2554,2022,5797,Yes,No,2,5,Improved work-life balance,Yes,4
2554,2023,5798,No,Yes,4,1,More training resources,No,2
2555,2021,5799,Yes,Yes,3,3,Better communication from management,Yes,2
2555,2022,5800,No,Yes,3,3,More training resources,Yes,1
2555,2023,5801,Yes,Yes,1,1,More training resources,Yes,2
2556,2019,5802,Yes,No,4,1,More career growth opportunities,Yes,4
2556,2020,5803,No,No,4,5,More team collaboration opportunities,No,2
2556,2021,5804,No,No,3,3,Better communication from management,No,4
2556,2022,5805,Yes,Yes,1,3,Improved work-life balance,Yes,1
2556,2023,5806,No,No,2,1,More team collaboration opportunities,Yes,4
2557,2020,5807,No,No,4,3,More training resources,Yes,2
2557,2021,5808,No,No,2,4,Improved work-life balance,No,2
2557,2022,5809,Yes,No,1,1,Improved work-life balance,Yes,5
2557,2023,5810,No,Yes,5,2,More training resources,No,2
2558,2018,5811,Yes,No,3,5,More team collaboration opportunities,No,5
2558,2019,5812,No,No,1,1,More training resources,Yes,4
2558,2020,5813,Yes,Yes,4,5,More training resources,Yes,3
2558,2021,5814,Yes,No,5,3,Improved work-life balance,Yes,5
2558,2022,5815,Yes,No,1,3,Better communication from management,No,5
2558,2023,5816,No,No,5,3,Better communication from management,Yes,5
2559,2019,5817,No,No,3,5,More training resources,Yes,4
2559,2020,5818,Yes,Yes,2,4,More team collaboration opportunities,Yes,2
2559,2021,5819,No,No,3,1,Better communication from management,Yes,3
2559,2022,5820,No,No,4,3,More training resources,No,2
2559,2023,5821,Yes,No,3,2,Better communication from management,Yes,5
2560,2018,5822,Yes,No,4,5,More career growth opportunities,No,5
2560,2019,5823,No,No,3,5,More career growth opportunities,Yes,3
2560,2020,5824,Yes,Yes,1,2,Better communication from management,Yes,1
2560,2021,5825,Yes,No,3,1,Better communication from management,Yes,2
2560,2022,5826,Yes,Yes,5,4,Better communication from management,Yes,1
2560,2023,5827,Yes,Yes,5,5,More team collaboration opportunities,No,1
2561,2019,5828,Yes,No,1,2,Improved work-life balance,Yes,3
2561,2020,5829,Yes,No,3,2,More team collaboration opportunities,Yes,3
2561,2021,5830,No,No,4,2,More team collaboration opportunities,Yes,3
