Employee ID,Performance Review Year,Performance Rating,Projects Handled,Project Target,Working Hours,Overtime,Team Size,Potential Rating,Satisfaction Score,Incentive Amount ($),Bonus ($)
2766,2022,1,11,11,1994,164,2,High,1,840.49,1000.37
2766,2023,5,10,13,1992,229,18,Low,5,3741.0,4794.81
2767,2020,4,10,10,1870,233,7,Moderate,5,3900.61,4000.0
2767,2021,1,11,11,1827,13,15,Low,3,974.0,1020.06
2767,2022,4,10,12,1905,47,3,Moderate,4,2396.76,3372.58
2767,2023,2,10,13,1766,150,1,Moderate,5,1120.3,1592.66
2768,2019,3,12,12,1723,254,14,High,2,2874.35,3213.98
2768,2020,3,10,11,1945,61,5,Low,5,2218.13,2887.14
2768,2021,2,12,14,2010,67,8,High,3,1674.13,1928.7
2768,2022,4,12,13,1868,217,4,Moderate,4,2915.96,4089.41
2768,2023,3,11,13,1965,54,19,Moderate,5,2148.47,2763.04
2769,2021,2,10,15,1993,72,1,Low,5,1299.09,1555.3
2769,2022,1,10,10,2297,44,16,Moderate,2,539.66,1000.0
2769,2023,4,10,11,1571,136,17,Moderate,3,2813.5,3974.7
2770,2018,2,10,10,2054,63,17,Moderate,3,1523.68,2000.0
2770,2019,1,10,10,1858,201,18,Moderate,5,617.41,1000.0
2770,2020,2,12,13,1730,192,8,High,5,1317.42,2194.4
2770,2021,2,10,13,1617,15,15,Moderate,3,1373.26,1735.81
2770,2022,3,11,15,1985,291,1,Low,5,1786.78,2808.4
2770,2023,5,12,15,1977,211,4,Low,3,3528.51,4276.56
2771,2022,4,10,15,1784,76,12,Low,4,2225.2,3109.43
2771,2023,5,12,13,2134,130,19,Low,3,3337.99,4975.65
2772,2022,4,11,13,2017,41,2,Low,4,3021.38,3891.54
2772,2023,4,10,11,1779,249,8,Moderate,5,3402.84,3872.38
2773,2018,1,10,10,1962,98,6,High,3,562.21,1000.0
2773,2019,1,10,11,1906,69,6,High,1,657.04,934.61
2773,2020,3,12,15,1619,25,11,High,5,2066.17,2872.38
2773,2021,1,10,10,1684,168,9,Moderate,2,893.51,1000.0
2773,2022,4,11,13,2210,54,3,High,3,3018.6,4166.54
2773,2023,4,10,13,1770,197,14,High,5,2124.59,3278.36
2775,2018,2,11,13,2106,290,20,Moderate,4,1614.73,1843.6
2775,2019,1,12,15,2023,90,12,Moderate,4,779.75,1177.5
2775,2020,1,10,12,2049,279,4,Moderate,5,525.62,968.98
2775,2021,1,10,11,2189,110,17,High,4,527.24,982.4
2775,2022,4,12,14,1769,298,9,Moderate,4,2557.67,3623.21
2775,2023,2,10,11,2200,21,8,Low,5,1804.69,1913.56
2776,2022,1,10,13,2114,211,20,High,2,588.78,978.8
2776,2023,4,12,13,1891,248,16,High,4,2625.8,4180.92
2777,2021,3,10,13,1370,238,15,Moderate,2,2184.67,2377.41
2777,2022,1,10,13,1705,23,17,Low,1,688.52,833.36
2777,2023,3,11,15,1506,17,9,Low,3,1950.66,3028.8
2778,2022,2,10,15,1887,251,18,Moderate,4,1231.72,1595.37
2778,2023,3,11,13,2216,142,10,Low,5,2071.29,2758.23
2779,2022,4,10,14,1913,251,9,High,4,2125.32,3441.92
2779,2023,4,12,13,1731,280,1,Moderate,5,2780.81,4640.42
2780,2021,1,10,10,1688,30,5,High,4,629.56,1000.0
2780,2022,2,11,15,2314,10,2,Moderate,5,1294.4,1630.91
2780,2023,2,10,10,1795,279,17,Low,3,1812.52,2000.0
2781,2020,1,12,13,2255,93,5,Low,1,918.73,1175.12
2781,2021,4,12,12,2094,199,2,Low,3,3722.77,4284.99
2781,2022,1,11,15,1894,245,14,High,1,673.97,855.04
2781,2023,1,12,13,1955,99,15,Low,2,827.19,1132.63
2782,2019,1,10,13,1924,278,14,Low,1,507.77,999.36
2782,2020,1,10,15,1995,30,10,Moderate,2,647.94,878.96
2782,2021,2,10,12,2111,19,16,Moderate,3,1540.55,1744.12
2782,2022,3,10,11,1798,213,3,Moderate,5,1704.23,2810.49
2782,2023,4,11,12,1658,63,6,High,4,3140.35,4238.01
2783,2020,4,11,13,1965,284,17,High,5,3210.15,3765.22
2783,2021,1,10,10,2085,47,15,High,5,531.79,1000.0
2783,2022,4,11,11,2062,293,17,Moderate,5,3513.75,4224.84
2783,2023,3,10,12,2042,203,17,Moderate,5,2274.1,2975.8
2784,2022,3,10,15,2145,137,3,High,2,1837.19,2074.67
2784,2023,1,11,11,1759,177,2,High,4,668.08,1043.29
2785,2020,4,11,14,1980,109,14,Moderate,5,2367.24,3324.31
2785,2021,1,12,14,1540,58,17,High,5,740.07,1189.97
2785,2022,4,10,11,2009,125,8,Low,5,3276.49,3858.89
2785,2023,2,11,11,2108,147,13,High,5,1930.67,2063.83
2786,2019,2,10,10,1822,295,20,Low,5,1223.94,2000.0
2786,2020,3,11,12,1544,21,4,High,5,1795.6,3094.61
2786,2021,2,11,13,1513,49,4,Moderate,2,1194.75,2110.71
2786,2022,3,10,10,2065,124,14,Moderate,3,2789.56,3000.0
2786,2023,1,10,13,1821,156,20,High,5,662.44,962.75
2787,2018,2,10,10,2007,222,17,Low,5,1083.99,2000.0
2787,2019,1,11,14,2043,195,18,Low,4,702.2,1057.89
2787,2020,3,12,13,1822,20,11,High,2,1914.84,3520.89
2787,2021,2,10,12,1827,63,2,Moderate,4,1151.4,1923.16
2787,2022,2,11,14,2152,207,19,Low,5,1529.54,2072.39
2787,2023,1,12,12,2079,299,14,High,4,829.38,1001.76
2788,2021,4,10,11,2097,123,9,Moderate,5,2236.18,3679.22
2788,2022,4,11,12,2222,2,10,High,5,3375.5,4198.03
2788,2023,1,10,10,1698,197,12,Low,2,894.82,1000.0
2789,2019,1,11,11,2037,227,18,Low,3,659.38,1045.55
2789,2020,5,12,12,1866,61,7,High,3,3306.17,5000.0
2789,2021,3,10,12,2134,100,15,High,3,2468.67,2643.57
2789,2022,2,12,12,2161,76,1,Moderate,4,1705.92,2176.24
2789,2023,1,10,13,1615,35,2,Moderate,5,624.64,821.45
2790,2021,2,10,10,1581,99,5,Moderate,5,1819.95,2000.0
2790,2022,2,12,12,1910,178,4,High,3,1906.73,2180.94
2790,2023,2,10,11,2040,193,17,Moderate,3,1623.5,1834.46
2791,2021,2,11,15,2085,182,2,Low,4,1462.63,1590.63
2791,2022,2,10,11,2366,163,11,High,3,1226.67,1927.53
2791,2023,5,12,15,1760,100,17,High,5,3798.56,4097.3
2792,2018,1,10,11,2209,136,18,Moderate,5,559.91,976.51
2792,2019,5,11,13,2002,203,2,Low,5,3367.61,4465.21
2792,2020,5,11,12,2053,0,15,Moderate,5,3630.57,4945.82
2792,2021,1,12,13,1505,249,4,Moderate,5,865.38,1138.69
2792,2022,4,10,13,2028,22,6,Moderate,5,2107.39,3136.33
2792,2023,2,10,13,2151,51,9,Moderate,5,1331.55,1713.65
2793,2019,1,10,10,2040,54,6,Low,2,557.41,1000.0
2793,2020,2,11,13,1924,255,20,Low,3,1308.74,1787.45
2793,2021,2,12,12,1949,256,13,Low,5,1571.47,2234.56
2793,2022,5,11,11,2029,57,11,Moderate,4,3920.7,5000.0
2793,2023,2,10,11,1782,140,8,High,2,1473.03,1935.06
2794,2019,2,11,14,1789,40,19,High,5,1349.21,2015.56
2794,2020,1,10,12,1917,136,1,Moderate,5,565.89,904.64
2794,2021,5,11,14,1929,134,3,Moderate,4,3461.84,4761.78
2794,2022,4,10,14,1869,106,15,High,4,2062.68,3297.31
2794,2023,4,11,11,2148,216,17,Low,4,3537.63,4023.14
2795,2020,3,12,12,1974,42,7,Moderate,2,2114.12,3288.41
2795,2021,2,10,15,2206,148,13,Low,3,1193.66,1837.27
2795,2022,1,10,12,1836,79,13,Moderate,4,665.38,855.33
2795,2023,3,10,10,1640,290,5,Moderate,3,1500.42,3000.0
2796,2019,2,11,15,1933,41,12,High,4,1215.21,2095.16
2796,2020,3,10,12,1712,24,4,Moderate,2,2358.01,2696.1
2796,2021,1,10,11,1846,233,7,Low,2,815.12,943.95
2796,2022,3,12,13,2111,280,5,High,5,2166.24,2871.66
2796,2023,3,10,10,1868,144,6,Low,5,2238.03,3000.0
2797,2022,1,10,13,1424,20,17,High,4,602.64,879.06
2797,2023,3,10,14,1864,151,12,Low,5,1684.68,2689.25
2798,2019,1,12,15,2035,124,17,Moderate,2,763.38,1185.15
2798,2020,1,12,12,1639,73,1,High,1,841.66,1146.42
2798,2021,2,11,12,1666,69,9,Low,2,1277.02,2053.35
2798,2022,1,11,13,1456,194,19,High,2,615.91,877.92
2798,2023,1,11,15,1752,251,13,Low,1,631.98,1076.58
2799,2021,5,10,11,2088,203,9,Moderate,5,3466.11,4840.95
2799,2022,2,10,11,1762,235,15,Moderate,4,1632.8,1864.37
2799,2023,1,10,15,1877,293,11,Low,2,613.72,769.07
2800,2019,1,11,11,1673,281,7,High,3,641.79,1031.62
2800,2020,4,11,12,1574,90,8,High,4,2304.95,4346.18
2800,2021,4,12,15,1784,64,10,Moderate,4,3068.64,3854.75
2800,2022,2,12,14,1981,243,10,High,5,1492.18,2076.62
2800,2023,1,10,10,1704,214,16,Moderate,1,671.7,1000.0
2310,2018,1,12,12,2282,206,12,High,3,543.81,4427.43
2310,2019,4,12,11,2118,114,4,Low,5,57.34,3083.46
2310,2020,2,12,14,2014,19,20,Low,4,2633.05,4184.85
2310,2021,4,12,13,2370,155,5,Low,5,3065.78,39.63
2310,2022,4,12,10,2027,254,1,Moderate,1,683.73,3886.04
2310,2023,4,11,12,1924,50,6,Low,5,2079.06,1215.23
2310,2024,5,10,13,2311,28,5,High,1,2238.67,1405.64
2312,2018,1,11,15,1886,142,18,Moderate,3,1688.84,4244.48
2312,2019,2,12,12,2157,122,4,High,1,3875.8,3379.38
2312,2020,5,11,10,2327,105,2,Low,5,1493.35,3910.86
2312,2021,1,12,11,2089,42,20,Moderate,3,4443.3,3824.89
2312,2022,3,11,11,1844,254,16,High,3,4589.39,3997.23
2312,2023,5,12,15,2317,133,20,Low,1,3155.64,3498.99
2312,2024,1,11,15,2389,38,13,Moderate,5,3853.39,4223.51
2315,2018,2,10,14,2282,73,14,Low,2,3901.13,70.88
2315,2019,3,11,14,2182,187,5,Moderate,3,2646.87,558.71
2315,2020,1,10,11,2358,259,14,Low,1,2097.51,4131.95
2315,2021,4,10,11,1950,222,13,High,4,1273.37,1907.38
2315,2022,5,11,14,2295,233,10,High,1,420.68,455.09
2315,2023,1,11,13,2249,143,15,Moderate,5,294.67,326.55
2315,2024,2,12,10,2201,26,19,High,4,1816.87,3093.15
1039,2018,1,10,14,1911,2,14,High,4,4453.68,3803.78
1039,2019,1,10,14,2301,137,4,Moderate,1,4738.95,330.89
1039,2020,3,10,15,2371,240,17,Moderate,3,4615.59,4110.78
1039,2021,1,10,15,2070,208,8,Moderate,1,84.52,3201.48
1039,2022,4,11,12,2180,263,11,High,5,2078.89,3124.56
1039,2023,3,11,11,1820,272,17,Moderate,3,209.6,322.62
1039,2024,3,10,12,2015,261,17,Low,3,3952.83,4867.41
1297,2018,2,12,15,2092,70,16,Low,4,553.49,2389.7
1297,2019,4,10,15,1916,93,11,Moderate,5,2811.41,693.56
1297,2020,3,12,13,2010,215,3,High,1,4831.14,298.71
1297,2021,2,11,15,2287,272,20,Moderate,4,2753.08,1351.95
1297,2022,5,11,12,1818,48,10,High,1,751.15,2199.72
1297,2023,5,10,12,2055,223,16,Low,3,2170.2,1272.8
1297,2024,3,11,15,2162,140,12,Moderate,5,4839.61,4722.22
2323,2018,5,11,13,2031,42,12,Moderate,2,4920.72,307.15
2323,2019,2,12,14,1945,233,16,Moderate,1,654.93,4.77
2323,2020,3,12,15,1847,297,14,Moderate,3,197.74,4853.59
2323,2021,5,11,10,2213,61,18,Low,5,1274.81,2594.54
2323,2022,3,10,15,1925,146,19,Low,1,4614.09,2160.29
2323,2023,1,10,15,2189,23,13,Low,4,1113.34,2231.08
2323,2024,1,11,13,1953,203,13,Moderate,2,4760.9,4182.32
2331,2018,1,12,12,2148,1,11,High,3,936.65,1924.72
2331,2019,5,12,13,1877,151,19,Low,5,2341.25,2248.4
2331,2020,1,12,12,1840,101,2,High,4,1790.13,191.47
2331,2021,5,10,12,2313,213,10,Moderate,3,3889.76,606.58
2331,2022,4,10,11,2031,44,13,Low,5,2932.66,1147.34
2331,2023,4,12,14,2397,30,9,Low,4,1434.41,4627.53
2331,2024,4,11,10,2358,114,11,Low,5,405.27,925.4
2076,2018,4,12,14,1915,269,9,Moderate,4,1150.37,3687.63
2076,2019,2,10,14,2064,75,20,Low,3,73.17,733.0
2076,2020,5,11,10,2260,72,6,Moderate,2,1135.73,4592.54
2076,2021,2,12,12,2099,278,5,Low,4,1842.61,3176.42
2076,2022,4,12,10,2123,182,13,Moderate,5,788.3,2834.57
2076,2023,1,11,11,2352,297,7,Low,2,2396.72,1172.34
2076,2024,1,10,10,1887,237,3,Moderate,4,1176.97,2990.2
1055,2018,1,10,12,2277,106,1,Low,1,4066.25,4416.0
1055,2019,5,10,15,1834,295,20,Moderate,5,2191.01,556.13
1055,2020,3,12,10,2200,245,12,High,3,1199.63,31.79
1055,2021,2,11,13,2123,198,14,Moderate,4,3914.89,3499.91
1055,2022,3,10,14,2089,159,15,High,2,3622.96,242.49
1055,2023,4,12,15,1932,6,1,High,3,999.4,1713.99
1055,2024,5,12,10,1888,290,8,Moderate,1,3286.03,293.73
1311,2018,3,10,14,2364,2,2,High,4,572.31,2065.05
1311,2019,5,10,11,2204,202,5,Moderate,3,519.63,1379.05
1311,2020,5,12,14,1884,173,16,High,5,2719.81,4664.65
1311,2021,1,12,12,2315,181,8,High,5,2810.59,3487.87
1311,2022,4,10,13,1894,52,15,Low,2,1335.38,1987.18
1311,2023,1,12,13,1920,42,19,Moderate,3,172.26,4238.69
1311,2024,5,11,15,1877,229,5,Moderate,2,3754.09,3878.55
1312,2018,5,10,13,2362,237,19,High,2,4920.88,2571.03
1312,2019,5,12,11,2047,37,7,Moderate,5,2390.26,1557.12
1312,2020,4,12,14,2099,21,10,Moderate,2,4828.42,4529.63
1312,2021,4,10,11,2391,288,14,Moderate,2,1978.03,2355.92
1312,2022,5,12,11,1982,116,10,Low,4,1673.22,4010.99
1312,2023,4,12,15,2394,183,2,Moderate,4,838.56,2754.2
1312,2024,2,11,12,1940,230,4,Low,3,3067.92,2572.65
1058,2018,1,12,14,1842,294,7,Low,4,2977.04,807.83
1058,2019,4,12,12,2123,24,1,Moderate,1,2424.43,955.15
1058,2020,2,10,13,1935,289,18,High,4,2977.6,1639.18
1058,2021,3,12,15,1832,10,1,Low,1,1872.4,2828.3
1058,2022,1,11,14,2382,218,13,Low,3,4171.2,1503.38
1058,2023,3,12,13,1958,133,2,Low,2,1782.7,2273.49
1058,2024,1,10,14,1813,73,2,High,5,2680.49,3670.16
2083,2018,4,12,12,2114,295,20,Moderate,3,3609.41,3554.11
2083,2019,2,10,13,2167,296,15,Low,3,1874.6,1440.24
2083,2020,1,12,10,2064,40,10,High,5,2210.84,2070.17
2083,2021,5,12,12,2108,170,5,Low,2,3268.18,4374.09
2083,2022,4,11,10,1910,13,3,Low,2,3503.28,3832.16
2083,2023,2,11,11,2221,90,7,Low,3,2063.56,4216.31
2083,2024,5,10,15,2188,25,15,Low,4,649.52,1519.21
2594,2018,1,11,10,2336,221,3,High,5,2393.0,4750.29
2594,2019,1,12,12,1999,233,10,Moderate,3,459.97,4134.32
2594,2020,4,11,10,1969,83,3,Low,4,2654.79,1573.86
2594,2021,4,10,12,2388,208,9,High,4,2883.32,442.64
2594,2022,2,11,10,2331,277,3,Moderate,5,877.19,3932.49
2594,2023,1,10,14,2317,167,15,Moderate,2,1480.46,70.75
2594,2024,4,11,13,1856,256,15,Low,1,4373.09,3414.89
1829,2018,3,12,12,1877,197,14,Moderate,4,515.31,3198.98
1829,2019,3,12,15,2368,173,12,High,4,3751.04,2950.01
1829,2020,3,10,10,2313,214,12,High,5,2515.55,2877.62
1829,2021,5,10,14,1941,51,5,High,5,2639.62,2234.03
1829,2022,2,10,12,2117,66,13,Low,4,1558.33,4694.81
1829,2023,1,10,12,2335,65,18,Moderate,2,4465.5,4202.42
1829,2024,4,11,11,2279,292,9,Moderate,3,1380.69,4588.86
2341,2018,1,10,11,2136,207,18,Low,3,2257.32,3197.26
2341,2019,1,11,15,2026,200,20,Low,4,2106.58,2294.33
2341,2020,1,12,14,1918,242,5,Moderate,5,599.47,4446.62
2341,2021,1,11,13,2105,212,9,Moderate,4,4377.37,954.4
2341,2022,4,10,12,2128,86,15,Moderate,3,4186.74,759.11
2341,2023,3,10,10,2084,296,16,High,4,424.39,1946.14
2341,2024,2,10,13,2178,124,4,Moderate,3,4337.35,915.75
1575,2018,2,10,13,1923,262,8,Low,1,4884.75,149.83
1575,2019,4,11,14,2054,172,1,Moderate,1,875.7,2672.46
1575,2020,4,11,11,2212,283,6,Low,2,1927.93,3237.76
1575,2021,3,10,14,2183,110,1,Moderate,2,2200.39,3896.3
1575,2022,4,10,14,1869,264,3,High,4,4559.62,300.39
1575,2023,3,11,11,2216,144,1,High,5,701.85,4416.78
1575,2024,2,11,12,2225,295,7,Moderate,5,3809.72,853.66
1321,2018,1,11,12,2338,191,17,High,2,2498.59,608.66
1321,2019,2,10,11,2074,3,17,Low,2,2114.15,4465.9
1321,2020,1,10,15,1884,278,14,High,1,4819.76,3446.2
1321,2021,5,12,14,2123,253,4,High,3,374.03,2047.0
1321,2022,4,11,10,2392,289,5,High,2,4689.53,2547.08
1321,2023,1,11,12,1974,233,13,Low,4,631.68,2459.06
1321,2024,2,12,15,2188,84,17,High,4,4798.89,4659.66
2346,2018,3,11,10,2098,161,13,Moderate,3,3983.49,4407.01
2346,2019,2,10,11,2013,48,7,High,2,2218.57,4606.01
2346,2020,4,11,11,1871,131,4,Low,2,1246.34,3894.76
2346,2021,5,11,13,2273,103,16,Low,5,1589.26,4921.48
2346,2022,5,10,10,2222,297,3,High,1,1668.52,4221.4
2346,2023,1,12,11,2136,270,7,High,1,181.32,4633.65
2346,2024,2,10,10,2294,37,2,Low,4,2547.53,3471.36
1835,2018,3,10,12,2347,245,8,High,2,631.26,296.05
1835,2019,1,10,12,1957,59,7,Moderate,1,3653.98,3342.55
1835,2020,3,11,14,2037,160,10,High,4,33.58,301.28
1835,2021,5,12,13,2189,18,10,High,5,957.87,2647.82
1835,2022,5,11,14,1901,130,12,Low,3,493.37,2650.57
1835,2023,2,11,11,2089,251,10,High,4,3551.79,4741.62
1835,2024,5,11,11,2025,149,1,High,1,355.04,4898.8
1069,2018,2,10,13,1913,68,8,Moderate,1,1994.3,1129.88
1069,2019,5,10,11,2200,270,19,Low,4,2658.93,1598.58
1069,2020,1,12,11,2335,57,1,Moderate,5,274.3,1788.25
1069,2021,4,12,12,1816,73,12,High,2,1377.61,3567.19
1069,2022,5,11,12,1862,45,1,Moderate,5,4815.65,1691.93
1069,2023,2,12,14,2045,121,17,Low,3,4590.45,3858.62
1069,2024,5,12,12,1941,233,9,High,1,2995.8,1099.73
1070,2018,2,12,13,1807,54,12,High,4,4943.02,3055.18
1070,2019,1,10,12,1830,62,9,High,1,4325.64,3064.05
1070,2020,3,10,11,2397,31,13,High,2,136.06,2456.68
1070,2021,5,11,10,2167,261,15,Moderate,4,295.63,1464.6
1070,2022,3,11,12,2031,96,1,Low,3,1087.36,3108.93
1070,2023,5,11,10,2074,120,6,Low,3,869.79,1545.09
1070,2024,5,11,15,2200,225,7,Low,4,4301.11,1931.32
2608,2018,3,12,15,2296,169,15,Low,3,1897.02,1647.95
2608,2019,1,10,12,2330,256,14,High,4,4558.97,2269.54
2608,2020,3,10,13,2347,202,8,Low,4,4174.25,4165.83
2608,2021,2,10,10,2160,86,7,High,1,3181.59,914.04
2608,2022,2,11,12,2168,249,17,Low,2,2784.33,1275.88
2608,2023,4,11,11,2247,281,14,Moderate,1,4223.52,4253.63
2608,2024,1,12,14,1849,9,8,Low,2,618.85,1076.84
1331,2018,1,11,11,2147,97,15,Moderate,3,4768.31,2699.13
1331,2019,1,12,11,2243,149,19,Low,5,2089.21,4051.82
1331,2020,3,11,15,2149,243,17,Moderate,2,4460.85,388.49
1331,2021,4,10,11,2324,232,20,Moderate,1,1265.53,2436.22
1331,2022,1,11,13,1813,74,8,Low,1,288.82,3404.86
1331,2023,3,10,15,1961,257,12,High,4,1243.77,1496.45
1331,2024,4,10,13,2180,211,20,Moderate,2,796.39,1588.47
2621,2018,3,11,11,2270,257,4,Low,1,3379.05,955.59
2621,2019,1,12,10,2171,252,10,Moderate,3,3336.83,4316.2
2621,2020,2,10,14,2220,104,14,Low,1,1783.65,503.3
2621,2021,4,12,14,2279,221,2,High,3,4089.46,299.31
2621,2022,3,12,12,1883,284,6,Moderate,2,4458.38,1946.04
2621,2023,1,10,15,2362,10,6,Low,3,2444.19,1921.72
2621,2024,4,11,12,2372,274,11,Moderate,2,3909.2,2571.3
1094,2018,5,12,12,1809,7,10,Low,2,4254.71,4951.41
1094,2019,5,10,11,2275,144,17,High,4,2615.63,4331.57
1094,2020,1,10,10,1869,56,7,High,4,4771.97,4837.63
1094,2021,3,10,11,2347,60,2,High,5,1777.16,362.77
1094,2022,3,10,13,2311,224,12,Moderate,2,3523.71,408.58
1094,2023,1,11,15,2360,28,20,High,4,2639.88,3241.76
1094,2024,2,12,15,1928,162,1,Low,2,1009.92,4010.03
2374,2018,2,11,13,2389,118,8,High,2,4632.69,1400.22
2374,2019,5,11,12,2231,219,8,Low,2,4165.57,268.25
2374,2020,5,11,10,2255,217,19,Moderate,5,4439.34,3638.06
2374,2021,5,12,15,2182,282,15,High,3,3601.8,2182.08
2374,2022,3,11,12,2246,10,2,Low,4,2556.88,3457.72
2374,2023,5,10,13,2328,85,18,High,1,1537.7,746.13
2374,2024,1,11,11,2118,168,17,Low,3,3148.42,907.89
1626,2018,3,10,15,2036,269,18,Moderate,1,3577.94,4138.7
1626,2019,4,12,11,2370,72,10,Low,3,3855.13,4203.16
1626,2020,3,12,10,1940,127,12,Moderate,5,3369.71,2523.36
1626,2021,2,10,15,1831,171,19,High,2,1813.68,1540.23
1626,2022,1,12,10,2007,86,14,High,4,779.83,4754.91
1626,2023,3,12,11,1851,12,1,Moderate,3,1100.81,1804.91
1626,2024,3,12,10,2056,182,1,High,4,3978.22,2743.45
1122,2018,4,10,14,1824,33,14,Low,4,1226.08,1122.25
1122,2019,3,11,11,2359,263,7,Low,4,3247.71,4146.53
1122,2020,1,10,12,2306,281,15,Moderate,2,2983.55,3361.29
1122,2021,4,10,10,1995,154,15,Low,2,2302.92,1874.79
1122,2022,1,10,11,1983,2,2,High,3,1933.89,174.29
1122,2023,4,12,15,1849,247,9,Moderate,5,2913.16,4033.17
1122,2024,2,12,14,2049,296,13,High,2,2700.96,2685.79
1890,2018,1,11,12,2254,129,8,Moderate,3,1511.94,3470.0
1890,2019,3,12,12,2190,295,15,Moderate,3,2086.32,2195.54
1890,2020,5,10,12,2208,69,18,Moderate,5,3389.09,418.32
1890,2021,5,10,15,1888,296,16,Low,3,1737.86,2397.56
1890,2022,4,11,11,2174,64,13,Moderate,1,2176.15,4507.26
1890,2023,2,10,13,2054,240,12,High,1,4075.41,2181.42
1890,2024,2,12,15,1897,19,3,High,2,2480.79,1057.47
1893,2018,4,10,13,2198,43,9,Moderate,3,1508.96,2222.62
1893,2019,3,10,15,2173,168,20,Low,4,1072.71,611.61
1893,2020,1,11,14,2173,173,17,Moderate,1,4148.6,2437.97
1893,2021,5,12,15,1824,117,19,High,4,4637.07,340.78
1893,2022,1,11,10,2216,116,1,Moderate,4,1782.54,4306.26
1893,2023,4,12,13,1995,167,3,Moderate,3,4645.01,4202.74
1893,2024,4,10,12,1830,287,1,High,5,1161.19,731.94
1127,2018,4,12,15,2175,280,6,High,3,2822.68,3453.29
1127,2019,4,11,15,1949,101,3,Moderate,3,1320.92,1363.93
1127,2020,2,11,11,1987,148,20,Low,3,2282.7,1532.62
1127,2021,1,10,12,1831,144,6,Moderate,3,4118.66,4721.01
1127,2022,3,10,12,2298,147,9,High,1,559.5,2330.83
1127,2023,1,10,14,1865,208,12,Low,2,3009.94,3535.91
1127,2024,3,11,14,2063,237,9,High,2,770.32,272.41
1643,2018,5,11,13,2391,200,6,High,3,1949.0,4467.55
1643,2019,4,11,10,2250,112,15,High,5,3072.09,3658.26
1643,2020,2,11,10,1816,197,9,Moderate,1,1531.11,4889.06
1643,2021,5,11,12,2306,16,6,Moderate,1,313.95,4911.74
1643,2022,1,12,14,2359,17,8,High,3,2821.19,1128.48
1643,2023,1,12,11,1858,71,19,High,4,4440.08,3462.16
1643,2024,5,12,14,2074,158,20,High,1,4616.82,3149.53
1900,2018,3,12,10,2308,258,13,High,2,2145.24,2372.86
1900,2019,2,11,12,1989,206,9,High,1,149.88,1.22
1900,2020,2,12,15,1837,194,20,High,4,1058.73,2083.22
1900,2021,3,10,12,2377,18,3,Moderate,4,3222.31,2648.04
1900,2022,5,10,14,2395,118,13,Moderate,3,3967.07,1750.19
1900,2023,4,11,15,1976,133,15,Low,3,2928.89,2275.72
1900,2024,2,12,10,2052,76,5,Low,1,4443.52,3236.89
1135,2018,5,12,13,2024,83,12,High,3,168.66,1851.38
1135,2019,1,11,12,2256,116,3,Low,2,4175.3,4794.5
1135,2020,1,11,13,1941,122,1,Low,1,558.03,945.1
1135,2021,2,11,15,1840,157,6,High,5,2311.6,2263.04
1135,2022,2,12,12,1986,5,2,Moderate,1,362.12,2809.99
1135,2023,1,11,11,2293,177,7,High,2,1606.94,3375.17
1135,2024,5,12,15,2040,258,5,Low,3,3660.01,3751.45
1662,2018,3,12,12,2181,259,9,High,3,38.56,3048.58
1662,2019,1,12,11,1974,188,15,Moderate,2,333.75,3428.09
1662,2020,1,10,13,2270,246,19,Moderate,2,3261.53,4588.65
1662,2021,4,11,10,1953,190,18,High,3,491.98,3165.39
1662,2022,2,10,12,2308,52,19,Moderate,3,2838.06,4091.19
1662,2023,4,10,15,2063,51,9,Low,4,4365.19,768.41
1662,2024,4,11,12,2132,29,8,High,3,4899.12,3049.03
1407,2018,3,11,10,2207,91,11,High,3,154.52,4950.55
1407,2019,4,10,14,1991,284,4,High,5,3370.0,184.92
1407,2020,5,11,15,2270,102,10,Low,4,1235.61,3525.89
1407,2021,1,11,14,1866,173,11,Moderate,2,1677.04,3164.08
1407,2022,1,11,12,2065,279,6,Moderate,5,2875.5,4650.89
1407,2023,5,10,12,2317,220,7,Low,4,4044.58,959.4
1407,2024,1,12,15,1864,64,12,Low,5,1202.3,3864.58
1665,2018,5,11,13,2138,77,14,High,2,1512.58,2059.62
1665,2019,3,11,10,1934,273,11,Low,3,619.92,3637.68
1665,2020,5,11,14,2001,172,7,Low,3,4954.82,3989.74
1665,2021,1,12,10,1867,274,8,High,2,2387.97,373.86
1665,2022,4,12,12,1856,215,12,High,1,2810.75,2809.27
1665,2023,3,11,15,2282,128,10,Low,3,2496.62,1617.68
1665,2024,5,12,12,1823,72,15,Moderate,4,2949.32,1346.61
1667,2018,2,10,12,2109,50,19,Moderate,3,4635.77,900.08
1667,2019,5,11,11,2310,206,6,High,1,4443.49,4253.33
1667,2020,4,11,15,2047,125,12,Moderate,5,3789.01,4345.06
1667,2021,5,10,13,2183,150,2,Low,4,2853.12,1104.75
1667,2022,4,12,15,2348,75,17,Moderate,5,1740.17,4765.94
1667,2023,3,11,15,1882,259,11,Moderate,2,1677.76,820.24
1667,2024,2,10,13,1878,97,5,Moderate,2,2993.4,2259.14
2180,2018,4,12,14,1871,295,1,Low,1,3438.79,3881.88
2180,2019,5,11,14,1866,278,5,Low,4,3115.81,1939.83
2180,2020,3,12,10,2085,164,9,High,4,4882.01,1184.98
2180,2021,5,10,14,1956,296,16,High,3,737.69,4983.44
